5-6,large slide,大型滑梯,,
5-6,large-scale housing,大规模住房,,
5-6,lecture hall,阶梯教师,,
5-6,laser printing,激光打印,,
5-6,last but not least,最后的但也很重要的,,
5-6,last name,姓,,
5-6,lawyers,律师,,
5-6,layout of resume,简历布局,,
5-6,learning strategies,学习策略,,
5-6,learning styles,学习方式,,
5-6,leisure wear,休闲服,,
5-6,leisure activities,休闲活动,,
5-6,level of maturity,成熟水平,,
5-6,lemon tree,柠檬树,,
5-6,letter of recommendation,推荐信,,
5-6,library card,借书卡,,
5-6,library resource,图书馆资源,,
5-6,life science,生命科学,,
5-6,life cycle,生命周期,,
5-6,life expectancy,预期寿命,,
5-6,life insurance,寿险,,
5-6,lights,灯,,
5-6,link to,关于,,
5-6,literary film,文艺片,,
5-6,list of headings,标题列表,,
5-6,list of objectives,列出本文目的,,
5-6,lecture theatre,阶梯教室,,
5-7,living cost,生活开销,,
5-7,living expenses,生活费,,
5-7,loans,贷款,,
5-7,local walking club,当地徒步俱乐部,,
5-7,local history,当地历史,,
5-7,local industry,当地工业,,
5-7,local pet shop,当地宠物店,,
5-7,local product,当地产品,,
5-7,local resident,当地居民,,
5-7,local school,当地学校,,
5-7,local shop,当地商店,,
5-7,local student,当地学生,,
5-7,local tribes,当地部落,,
5-7,lookout points,观看景点,,
5-7,lock all windows,锁上所有窗户,,
5-7,long-term loan,长期贷款,,
5-7,loss of soil,土壤流失,,
5-7,lose temper,生气,,
5-7,loudspeaker,扬声器,,
5-7,love story,爱情片,,
5-7,low nutrition,低营养,,
5-7,low-frequency noise,低频噪声,,
5-7,low income,低收入,,
5-7,magazines and journals,杂志和期刊,,
5-7,magical animals,神奇的动物,,
5-7,machines and robots,机器和机器人,,
5-7,martial art,武术的,,
5-7,maid servant,女佣人,,
5-7,mails,邮件,,
5-7,mailing list,邮寄清单,,
5-7,major in nursing,护理专业,,
5-7,main course,主菜,,
5-7,main entrance,主入口,,
5-7,main hall,主厅,,
5-7,main kitchen,主厨房,,
5-7,main library,主要图书馆,,
5-7,make an appointment,预约,,
5-7,make plans,制定计划,,
5-7,map of cave,山洞的地图,,
5-7,manage time better,合理管理时间,,
5-7,manmade dam,人造大坝,,
5-7,manual facilities,手工设施,,
5-7,market research,市场调查,,
5-7,market cycle,市场周期,,
5-7,market economy,市场经济,,
5-7,marketing management,销售管理,,
5-7,marketing research,销售调研,,
5-7,marketing techniques,销售技巧,,
5-7,marketing seminar,市场营销研讨会,,
5-7,marketing strategies,营销策略,,
5-7,mass media,大众传媒,,
5-7,mind map,提纲,,
5-7,Master's degree,硕士学位,,
5-7,Master Card,万事达信用卡,,
5-7,meat and cheese,肉类和奶酪,,
5-7,mathematic formula,数学公式,,
5-7,mature students,成年学生,,
5-7,media studies,媒体研究,,
5-7,media centre,媒体中心,,
5-7,media room,媒体房间,,
5-7,medical science,医学,,
5-7,medical centre,医疗中心,,
5-7,medical history,病史,,
5-7,booklist,书单,,
5-7,membership consultant,会计顾问,,
5-7,membership of a club,俱乐部会员资格,,
5-7,mental ability,精神能力,,
5-7,mental education,思想教育,,
5-7,microwave oven,微波炉,,
5-7,mid-autumn festival,中秋节,,
5-7,midmorning snacks,加餐,,
5-7,mid-range,中间范围,,
5-7,mid-semester,学期中,,
5-7,migration patterns,迁徙方式,,
5-7,mileage ticket,火车票,,
5-7,miles,英里,,
5-7,military museum,军事博物馆,,
5-7,mill the grain on the ground,在地上把谷物磨细,,
5-7,millions of,上百万的,,
5-7,mountains,山,,
5-7,mineral water,矿泉水,,
5-7,minimum qualification,最低资格,,
5-7,mining industry,矿业,,
5-7,mobile phone,手机,,
5-7,Modern Languages,现代语言,,
5-7,modern management hotel,现代化管理的酒店,,
5-7,modern sports facilities,现代体育设施,,
5-7,money diary,花销日记,,
5-7,money lender,钱商,,
5-7,money management,理财,,
5-7,money order,汇票,,
5-7,monopoly of education,教育垄断,,
5-7,mosquito net,蚊帐,,
5-7,mother-in-law,岳母或婆婆,,
5-7,movie poster,电影海报,,
5-7,movement of muscle,肌肉运动,,
5-7,music equipment,音乐设备,,
5-7,music instrument,乐器,,
5-7,notice board,布告栏,,
5-7,name badge,写有名字的胸牌,,
5-7,native animals,本土动物,,
5-7,negative effect,消极影响,,
5-7,natural medicine,天然药品,,
5-7,natural museum,自然博物馆,,
5-7,natural fibre,自然纤维,,
5-7,new technologies,新科技,,
5-7,nights,夜,,
5-7,night shift,晚班,,
5-7,no allergy,不过敏,,
5-7,no charge,免费,,
5-7,no nuts,不吃坚果,,
5-7,non-medicine items,非药品类东西,,
5-7,non stop flight,直达航班,,
5-7,not check identities,不检查身份,,
5-7,not for circulation,不外借,,
5-7,number of exposure,拍照的数量,,
5-7,number of occupants,居住者人数,,
5-7,nursing care,护理，医疗护理,,
5-7,Nursing Diploma,护理毕业证,,
5-7,occupational factors,职业因素,,
5-7,nursery,托儿所,,
5-7,nursery school,托儿所,,
5-7,obligatory course,必修课,,
5-7,self-sufficient,自给自足,,
5-7,off campus,校外,,
5-7,office assistant,办公室助手,,
5-7,overfill,填满,,
5-7,oil explosion,石油爆炸,,
5-7,olive oil,橄榄油,,
5-7,OHPEN,白板上写字的笔,,
5-8,on campus,在学校,,
5-8,on foot,步行,,
5-8,on sale,热卖,,
5-8,on small scale,小范围地,,
5-8,one-way ticket,单程票,,
5-8,one-way,单程,,
5-8,online shopping,电子购物,,
5-8,open admission,免试入学制,,
5-8,open shelves,开架书库,,
5-8,open-book exam,开卷考试,,
5-8,optic examination,眼部检查,,
5-8,optional course,选修课,,
5-8,optional expenses,选择性花销,,
5-8,oral defence,答辩，论文答辩,,
5-8,orange juice,橙汁,,
5-8,ordinary farmers,普通农民,,
5-8,organic farming,有机农业,,
5-8,organic fiber,有机纤维,,
5-8,organic food,有机食物,,
5-8,organic material,有机材料,,
5-8,Oriental studies,东方研究,,
5-8,original reason,最初理由,,
5-8,out circulation,已借走,,
5-8,out of temper,生气,,
5-8,out on loan,借出的,,
5-8,outside activity,户外活动,,
5-8,overall aim of the health club,健康俱乐部的总目标,,
5-8,overall trend,总体趋势,,
5-8,overdue and pay a fine,过期并交罚款,,
5-8,overhead projector,投影仪,,
5-8,overhead view,俯视图,,
5-8,overseas student,国际学生,,
5-8,hitchhike,搭便车旅行,,
5-8,packages,包裹,,
5-8,package tour,全包游,,
5-8,packing list,打包单,,
5-8,Pacific Ocean,太平洋,,
5-8,paddling pool,戏水池,,
5-8,pages,页,,
5-8,pal group relationship,伙伴关系,,
5-8,palaces,宫殿,,
5-8,palm tree,棕榈树,,
5-8,paper jam,卷纸现象,,
5-8,parent's meeting's aim,家长会的目的,,
5-8,parental teaching,父母的教育,,
5-8,part-time job,兼职工作,,
5-8,part-time,兼职的,,
5-8,party wears,晚宴装,,
5-8,passport photos,护照照片,,
5-8,pay for loss,补偿损失,,
5-8,payment method,付款方式,,
5-8,per day,每天,,
5-8,per month,每月,,
5-8,per person,每个人,,
5-8,per week,每周,,
5-8,per year,每年,,
5-8,permit required,查许可证,,
5-8,personal alarm,个人警报,,
5-8,personal statement,个人陈述,,
5-8,personal trainer,私人教练,,
5-8,PHD,博士,,
5-8,philosophers,哲学家,,
5-8,phone bill,电话费,,
5-8,photocopies of notes,复印笔记,,
5-8,photocopies of articles,复印文章,,
5-8,photocopy of article,复印文章,,
5-8,photocopy office,复印室,,
5-8,physical activities,体育活动,,
5-8,physical education,体育课,,
5-8,physical surroundings,周边环境,,
5-8,physical therapy,理疗,,
5-8,pie chart,饼图,,
5-8,pine tree,松树,,
5-8,pink slip,解雇通知书,,
5-8,placement test,分班考试,,
5-8,planet science,行星科学,,
5-8,Planet Society,行星协会,,
5-8,planning meeting,筹划会,,
5-8,planting garden,种植园,,
5-8,plastic bags,塑料袋,,
5-8,plastic collection,回收塑料,,
5-8,plus,加,,
5-8,pocket money,零用钱,,
5-8,point of view,观点,,
5-8,polish cars,汽车抛光,,
5-8,poor area,不发达的地区,,
5-8,pop test,抽考,,
5-8,population explosion,人口爆炸,,
5-8,population growth,人口增长,,
5-8,population of crocodiles,鳄鱼的数量,,
5-8,positive effect,积极影响,,
5-8,possible causes of stress,可能的压力来源,,
5-8,postal survey,邮寄调查,,
5-8,power company,供电公司,,
5-8,practical material,实用材料,,
5-8,practical skills,实用技能,,
5-8,precautions,措施,,
5-8,precious stone,宝石,,
5-8,presentation skills,陈述技巧,,
5-8,President's suite,总统套房,,
5-8,previous data,原来的数据,,
5-8,previous insurance company,原来的保险公司,,
5-8,previous result,原来的结果,,
5-8,previous studies,前人的研究,,
5-8,price list,价目单,,
5-8,principal,高中以下学校校长,,
5-8,printed card,打印出的卡片,,
5-8,printed catalogue,打印出的目录,,
5-8,private bathroom,私人卫生间,,
5-8,private property,私人财产,,
5-8,private school,私立学校,,
5-8,private trip,私人旅行,,
5-8,prize giving,分配奖品,,
5-8,professional learning,专业学习,,
5-8,project work,项目,,
5-8,project background,项目背景,,
5-8,project outline,项目大纲,,
5-8,profits,利润,,
5-8,psychological patients,有心理疾病的人,,
5-8,psychological course,心理课,,
5-8,public transport,公交,,
5-8,public awareness,公众意识,,
5-8,public examination,公共考试,,
5-8,public facilities,公共设施,,
5-8,public health,公共健康,,
5-8,public interest,公共利益,,
5-8,public school,公立学校,,
5-8,public service,大众服务,,
5-8,public skills,大众技能,,
5-8,quality of teaching,教学质量,,
5-8,quality of education,教育质量,,
5-8,quality of personnel,职员的素质,,
5-8,quarry tiles,瓦片的一种,,
5-8,property insurance,财产险,,
5-8,question handling,问题处理,,
5-8,Queen's suite,皇后套房,,
5-8,queen-sized bed,1.5乘2.0的床,,
5-8,Queen's park,女王公园,,
5-8,research assistant,研究助理,,
5-8,railway rail,铁轨,,
5-8,railway station,火车站,,
5-8,railway tracks,铁轨,,
5-8,railway worker,铁路工人,,
5-8,random selection,随机选取,,
5-9,range of English level,英语水平的范围,,
5-9,rapid population growth,快速人口增长,,
5-9,raw materials,原材料,,
5-9,rare lions,罕见的狮子,,
5-9,rare species,稀有物种,,
5-9,rare fish,稀有鱼类,,
5-9,reach one's destination,到达目的地,,
5-9,readers,读者,,
5-9,reading habits,阅读习惯,,
5-9,reading hits,阅读技巧,,
5-9,reading list,书单，阅读清单,,
5-9,reading session,阅读课,,
5-9,recall library books,要求归还图书馆图书,,
5-9,recall system,图书查询系统,,
5-9,receive prizes,收到奖品,,
5-9,reception area,接待处,,
5-9,reception centre,接待处,,
5-9,reception desk,接待处,,
5-9,recreation therapy,娱乐疗法,,
5-9,recruiting method,招聘方法,,
5-9,recycling material,回收材料,,
5-9,red flag,一家保险公司的名称,,
5-9,red kangaroo,红袋鼠,,
5-9,red meat,红肉,,
5-9,reference books,参考书目,,
5-9,reference skills,参考技能,,
5-9,reference stacks,书库,,
5-9,refresher course,进修课,,
5-9,registered mail,挂号信,,
5-9,regular meetings,定期召开的会议,,
5-9,regulations,规则,,
5-9,reinforced by wood and steel,由木头和钢材加固,,
5-9,relate to,关于,,
5-9,remain steady,保持稳定,,
5-9,replacement of jobs,换工作,,
5-9,replacement policy,替代政策,,
5-9,required course,必修课,,
5-9,research approach,研究方法,,
5-9,research assistant,助理研究员,,
5-9,research findings,研究结果,,
5-9,research methods,科研方法,,
5-9,research opportunities,科研机会,,
5-9,research results,研究结果,,
5-9,research source,研究来源,,
5-9,resident student,当地学生,,
5-9,residential college,大学里的寄宿学校,,
5-9,resistance from parents,来自家长的反对,,
5-9,resource management,资源管理,,
5-9,resource protection,资源保护,,
5-9,resource sharing,资源共享,,
5-9,resources room,资源中心,,
5-9,respect the local environment,保护当地环境,,
5-9,result from,归因于,,
5-9,result in,导致,,
5-9,review of literature,文献综述,,
5-9,review promptly,立刻复习,,
5-9,rice cultivation,水稻培养,,
5-9,Riverside Restaurant,河边餐厅,,
5-9,rose lane,玫瑰小巷,,
5-9,robots,机器人,,
5-9,rock salt,岩盐,,
5-9,romance story,爱情片,,
5-9,Rose Garden,玫瑰花园,,
5-9,row house,联排房屋,,
5-9,round trip ticket,往返票,,
5-9,round trip,往返,,
5-9,route map,路线图,,
5-9,road map,道路图,,
5-9,royal commission,皇家委员会,,
5-9,rubber blanket,橡胶毯,,
5-9,rubber tree,橡胶树,,
5-9,rules and regulations,规章制度,,
5-9,run risks,冒风险,,
5-9,running facilities,跑步的设施,,
5-9,running tunnel,行车隧道,,
5-9,rural area,乡下地区,,
5-9,role of staff,员工的角色,,
5-9,rush hour,交通高峰期,,
5-9,safety check,安全检查,,
5-9,safety helmet,安全头盔,,
5-9,safety helmets,安全头盔,,
5-9,sales team,销售小组,,
5-9,safety office,保卫处,,
5-9,safety regulations,安全规则,,
5-9,Silent Island,CD名称,,
5-9,sandglass clock,沙漏,,
5-9,satellite TV station,卫星电视台,,
5-9,School of Arts and Sciences,文理学院,,
5-9,school uniform,校服,,
5-9,science fiction,科幻片,,
5-9,science museum,科技博物馆,,
5-9,scientific approach,科学方法,,
5-9,scientific research,科学研究,,
5-9,scores,分数,,
5-9,sea otter,海濑,,
5-9,sea urchin,海胆,,
5-9,sea watch,海洋监测,,
5-9,seafood restaurant,海鲜店,,
5-9,seat belt,安全带,,
5-9,seating capacity,容纳观众人数,,
5-9,second floor,二楼（美），三楼（英）,,
5-9,second-hand textbooks,二手教材,,
5-9,secondary school,中学,,
5-9,second-year student,大二学生,,
5-9,sedentary lifestyle,久坐的生活方式,,
5-9,selection method,选择方法,,
5-9,self-access lab,自学实验室,,
5-9,self-defense,自卫,,
5-9,self-service restaurant,自助餐厅,,
5-9,senior advisor,资深督导师,,
5-9,senior manager,高级经理,,
5-9,senior staff,高级员工,,
5-9,sense of achievement,成就感,,
5-9,sense of success,成就感,,
5-9,sensible exercise,合适的运动,,
5-9,sentences,句子,,
5-9,service manager,服务经理,,
5-9,set money aside,存钱,,
5-9,shared bathroom,共用卫生间,,
5-9,shared social area,公共活动区,,
5-9,shear the sheep,剪羊毛,,
5-9,sheep and cattle,羊和牛，畜群,,
5-9,sheep shearing,剪羊毛,,
5-9,shift work,倒班,,
5-9,shop assistant,售货员,,
5-9,shop manager,商店经理,,
5-9,shopping centre,购物中心,,
5-9,shopping list,购物清单,,
5-9,shopping mall,购物中心,,
5-9,shortage of money,缺钱,,
5-9,sick note,病假条,,
5-9,side effects,副作用,,
5-9,safari zoo,野生动物园,,
5-9,safari park,野生动物园,,
5-9,similar experiments,相似实验,,
5-9,single item,单件物品,,
5-9,size of population,人口规模,,
5-9,size of sample,样本的大小,,
5-9,silver cloth,银布,,
5-10,sky dome,弯顶,,
5-10,sleeping pills,安眠药片,,
5-10,sleeping sickness,嗜睡症,,
5-10,slide presentation,幻灯演讲,,
5-10,small scale,小规模,,
5-10,small scar on his chin,他下巴上的小伤疤,,
5-10,smoke alarms,烟雾警报,,
5-10,social activities,社会活动,,
5-10,social isolation,人之间的隔阂,,
5-10,social issues,社会问题,,
5-10,social matter effects,社会问题影响,,
5-10,social matters,社会问题,,
5-10,social problems,社会问题,,
5-10,social status,社会地位,,
5-10,social workers,社工,,
5-10,soft drinks,软饮料,,
5-10,soft toys,软软的玩具,,
5-10,sound effect,音效,,
5-10,solar system,太阳系,,
5-10,solar power,太阳能,,
5-10,sore throat,嗓子痛,,
5-10,spare time,业余时间,,
5-10,spare parts,零件,,
5-10,spare socks,备用袜子,,
5-10,space shuttle,太空飞船,,
5-10,special audio equipment,特别听力设备,,
5-10,special chemicals,特别的化学物质,,
5-10,special mail,速递,,
5-10,special offers,特别优惠,,
5-10,special party hats,晚会戴的帽子,,
5-10,special rule,特别规则,,
5-10,specialist engine design,专业发动机设计,,
5-10,specialized course,专业课,,
5-10,specialized museum,专业博物馆,,
5-10,specialized sports facilities,专业体育设施,,
5-10,species in rare animal area,稀有动物的种类,,
5-10,species of crocodiles,鳄鱼的种类,,
5-10,spending plans,花销计划,,
5-10,spiders,蜘蛛,,
5-10,spinous plants,有刺的植物,,
5-10,spiral notebook,活页本,,
5-10,sports articles,体育用品,,
5-10,sports suit,运动服,,
5-10,sports centre,体育中心,,
5-10,sports hall,体育大厅,,
5-10,sports shoes,运动鞋,,
5-10,stack system,书库体系,,
5-10,stacks,书库,,
5-10,standard of education,教育标准,,
5-10,standard suite,标准间,,
5-10,stars,星,,
5-10,starter project,初始项目,,
5-10,starting point,起始点,,
5-10,states,州，状态,,
5-10,steak set,一套牛排刀叉,,
5-10,steam engine ship,蒸汽船,,
5-10,steel and wood,钢材和木头,,
5-10,stiff neck,脖子发僵,,
5-10,still water,纯净水,,
5-10,stock market,股票市场,,
5-10,stomach and heart,胃和心脏,,
5-10,stomach muscles training,腹肌练习,,
5-10,stones,石头,,
5-10,storage space,存储空间,,
5-10,storehouse and temples,仓库和寺庙,,
5-10,stories,故事,,
5-10,story conference,故事会,,
5-10,stress levels,压力程度,,
5-10,stress management,对压力的管理,,
5-10,stressful,有压力的,,
5-10,stretching,伸展的,,
5-10,stretching movements,拉伸移动,,
5-10,strict control,严格控制,,
5-10,strong scent,很重的味道,,
5-10,strong wind,大风,,
5-10,student account,学生帐户,,
5-10,student banking,学生银行业务,,
5-10,student debt,学生债务,,
5-10,student hostel,学生旅店,,
5-10,student information desk,学生信息处,,
5-10,student representative,学生代表,,
5-10,student service,学生服务,,
5-10,student support service,对学生的帮助,,
5-10,student union,学生会,,
5-10,studio apartment,筒子楼,,
5-10,study aids,教具,,
5-10,study circle,研究小组,,
5-10,study club,学习小组,,
5-10,study techniques,学习技巧,,
5-10,styles,风格,,
5-10,stuffed nose,鼻子不通,,
5-10,stuffed toys,毛绒玩具,,
5-10,stuff of purse,钱包的材料,,
5-10,subject access guide,主题索引,,
5-10,subject access,主题索引,,
5-10,submit the document,上交文件,,
5-10,sufficient details,足够多的细节,,
5-10,supportive atmosphere,支持氛围,,
5-10,support service,售后服务,,
5-10,sun's position,太阳的位置,,
5-10,suntan block,防晒,,
5-10,sun cream,防晒霜,,
5-10,summary report,摘要报告,,
5-10,survey conducted,已做的调查,,
5-10,survey of reading,阅读习惯调查,,
5-10,survival course,生存课程,,
5-10,swimming costume,游泳衣,,
5-10,swimming in waterfall,在瀑布里游泳,,
5-10,swimming pool,游泳池,,
5-10,swimming suit,游泳衣,,
5-10,teaching assistant,助教,,
5-10,tablets,药片,,
5-10,take notes,记笔记,,
5-10,take blood pressure,量血压,,
5-10,take one's temperature,量体温,,
5-10,take regular exercise,定期运动,,
5-10,take risks,冒风险,,
5-10,taxi stand,出租车站,,
5-10,technical vocabulary,术语,,
5-10,technical institution,技校,,
5-10,teaching club,教师俱乐部,,
5-10,teaching hours,学时,,
5-10,teaching method,教学法,,
5-10,teaching staff,教学人员,,
5-10,teaching syllabus,教学大纲,,
5-10,teachers and faculty,老师和院系情况,,
5-10,tape recorder,录音机,,
5-10,telephone survey,电话调查,,
5-10,television drama,电视戏剧,,
5-10,temple wall,寺庙的墙,,
5-10,temples,寺庙,,
5-10,tennis club,网球俱乐部,,
5-10,terraced house,联排房屋,,
5-10,terrestrial heat,地热,,
5-10,tertiary education,高等教育,,
5-10,text structure,文章结构,,
5-10,textbook allowance,教材补贴,,
5-10,the marketing department,市场部,,
5-10,the disabled,残疾人,,
5-10,the old,老人,,
5-10,the poor,穷人,,
5-10,the Milky Way,银河,,
5-11,theme garden,主题公园,,
5-11,theme of project,项目主题,,
5-11,theme park,主题公园,,
5-11,theoretical background,理论背景,,
5-11,theoretical framework,理论架构,,
5-11,tiger shark,虎鲨,,
5-11,theory chapters,理论章节,,
5-11,theory of application,应用理论,,
5-11,therapy method,治疗方法,,
5-11,tilled land,耕地,,
5-11,third floor,三楼,,
5-11,third-year student,大三学生,,
5-11,thinking pattern,思维模式,,
5-11,way of thinking,思考方式,,
5-11,timetable,时间表,,
5-11,time measurement,对时间进行测量,,
5-11,time priority,时间先后顺序,,
5-11,time management,时间管理课,,
5-11,title of essay,论文标题,,
5-11,to some degree,从某种程度上说,,
5-11,to some extent,在某种程度上,,
5-11,toilet facilities,卫生间设施,,
5-11,too much work,工作负荷大,,
5-11,tomatoes,西红柿,,
5-11,tones,语调,,
5-11,top shelf,最高的架子,,
5-11,top ten,十大畅销品,,
5-11,touching rocks,接触岩石,,
5-11,tour guide,导游,,
5-11,tourism organization,旅游组织,,
5-11,tourist brochures,游客手册,,
5-11,Town Hall,市政厅,,
5-11,toy factory,玩具工厂,,
5-11,traffic flow,车流，车流量,,
5-11,traffic jam,交通堵塞,,
5-11,traffic lights,交通灯,,
5-11,traffic rules,交通规则,,
5-11,traffic safety,交通安全,,
5-11,transportation card,公交卡,,
5-11,travel agency,旅行社,,
5-11,travel package,旅行打包行程,,
5-11,traveller's check,旅行支票,,
5-11,treatment method,治疗方法,,
5-11,Trinity College,三一学院,,
5-11,tropical diseases,热带病,,
5-11,tuition fee,学费,,
5-11,tutorial system,小组讨论系统,,
5-11,twin room,两张单人床的房间,,
5-11,TV series,电视连续剧,,
5-11,TV chat show,电视访谈,,
5-11,under pressure,有压力,,
5-11,undergo processing,进行处理,,
5-11,underground car park,地下停车场,,
5-11,underground railway,地铁,,
5-11,unhealthy diet,不健康饮食,,
5-11,Union Bank,联合银行,,
5-11,units of measurement,测量单位,,
5-11,University Drive,大学路,,
5-11,university facilities,大学设施,,
5-11,university guide,大学指南,,
5-11,University of Wollongong,卧龙岗大学,,
5-11,university resource,大学资源,,
5-11,unsocial hours,非正常生活的作息时间,,
5-11,upward trend,上升趋势,,
5-11,urban area,城市地区,,
5-11,vacuum cleaner,吸尘器,,
5-11,vacuum the stairs,用吸尘器来清理楼梯,,
5-11,vary according to the type shape,因为类别形状而有差异,,
5-11,vary one's diet,改变饮食,,
5-11,vegetable burger,蔬菜堡,,
5-11,video project,录像作业,,
5-11,video recording,录像,,
5-11,video signal,录像信号,,
5-11,videotape editor,录像编辑,,
5-11,visual aids,视觉辅助,,
5-11,VIP class,头等舱,,
5-11,virtual learning,电脑学习,,
5-11,visa,维萨信用卡,,
5-11,violent crimes,暴力犯罪,,
5-11,volcanic dust,火山灰,,
5-11,warm bath,热水澡,,
5-11,volume chart,体积图,,
5-11,voting system,选举系统,,
5-11,waiting list,后补清单,,
5-11,walking boots,登山靴,,
5-11,walking club,徒步俱乐部,,
5-11,weight training,力量训练,,
5-11,washable shoes,可洗的鞋,,
5-11,washing machine,洗衣机,,
5-11,wedding photos,婚礼照片,,
5-11,waste handling,垃圾处理,,
5-11,waste disposal,废物处理,,
5-11,X-ray,X射线,,
5-11,weaving blanket,编织毯子,,
5-11,water fee,水费,,
5-11,water heater,热水器,,
5-11,water park,水公园,,
5-11,water resources,水资源,,
5-11,water skiing,滑水,,
5-11,weekly return,一周往返,,
5-11,welcome package,入学或旅游时收到的欢迎辞,,
5-11,welcome party,欢迎会,,
5-11,welfare department,福利部门,,
5-11,western Europe,西欧,,
5-11,wheelchair,轮椅,,
5-11,white meat,白肉,,
5-11,wholesale,批发,,
5-11,wide reading,广泛阅读,,
5-11,wide writing,大量写作,,
5-11,widen one's horizon,拓宽视野,,
5-11,widen one's view,拓宽视野,,
5-11,wind power,风能,,
5-11,wind tunnels,风洞,,
5-11,window dressing,商店橱窗装饰,,
5-11,wing design,机翼设计,,
5-11,withdraw cash,取现金,,
5-11,woman author,女作家,,
5-11,wood should be cut and seasoned,树木要砍下来风干,,
5-11,work objective,工作目标,,
5-11,work place,工作地点,,
5-11,work systematically,系统地工作,,
5-11,world expo,世界博览会,,
5-11,wretched boat,废弃的船,,
5-11,wild animals,野生动物,,
5-11,youth hostel,青年旅店,,
5-11,your own embassy,本国大使馆,,
5-11,yellow fever,黄热病,,
5-12,abbreviation,缩写,,
5-12,access,接近,,
5-12,accessible,易接近的,,
5-12,accident,事故,,
5-12,affair,事情,,
5-12,announcement,公告,,
5-12,assume,假设,,
5-12,accommodation,住宿,,
5-12,recommendation,推荐,,
5-12,annex,配楼附属建筑,,
5-12,according,相符的,,
5-12,breeding,繁殖,,
5-12,surrounding,周围,,
5-12,cooking,做饭,,
5-12,account,帐户,,
5-12,accountancy,会计学,,
5-12,accounting,会计,,
5-12,addition,附加,,
5-12,additional,附加的,,
5-12,address,地址,,
5-12,dress,连衣裙,,
5-12,dressing,穿衣，沙拉,,
5-12,assessment,评估,,
5-12,admission,入场费，承认,,
5-12,commission,佣金，委任,,
5-12,depression,沮丧，萧条,,
5-12,affect,影响，装作,,
5-12,effect,结果，作用,,
5-12,effective,有效的,,
5-12,effectively,有效地,,
5-12,appeal,呼吁，恳求，上诉,,
5-12,annual,一年的,,
5-12,arrival,到达,,
5-12,applicant,申请人,,
5-12,application,申请，应用,,
5-12,applied,应用的,,
5-12,appliance,器具，装置,,
5-12,approach,方法接近,,
5-12,appointment,预约，任命,,
5-12,approval,同意,,
5-12,approximate,近似的,,
5-12,assistance,援助,,
5-12,assistant,助手,,
5-12,associate,伙伴,,
5-12,association,协会,,
5-12,attachment,附件,,
5-12,attack,袭击,,
5-12,attempt,努力,,
5-12,attitude,态度,,
5-12,attend,出席参加,,
5-12,attendance,到场出席,,
5-12,attention,注意,,
5-12,attentive,注意点,,
5-12,business,商业，交易,,
5-12,balloon,气球,,
5-12,cartoon,卡通片,,
5-12,spoon,汤勺,,
5-12,billion,十亿,,
5-12,ballroom,舞会,,
5-12,bathroom,卫生间,,
5-12,playroom,娱乐室,,
5-12,roommate,室友,,
5-12,barren,不生育的,,
5-12,barrier,障碍物,,
5-12,better,更好的,,
5-12,buffet,自助餐,,
5-12,beginner,初始者,,
5-12,beginning,开始初级,,
5-12,planner,计划者,,
5-12,planning,制定计划,,
5-12,blood,血,,
5-12,bloom,花，开花,,
5-12,boot,靴子,,
5-12,book,书,,
5-12,booking,预定,,
5-12,booklet,小册子,,
5-12,cannibal,食肉者,,
5-12,connect,连接,,
5-12,cassette,录音带,,
5-12,cattle,牲畜,,
5-12,classical,古典的,,
5-12,classification,分类类别,,
5-12,classmate,同班同学,,
5-12,comment,注释，评论,,
5-12,commercial,电视广告,,
5-12,communication,交流,,
5-12,community,社区,,
5-12,common,普通的,,
5-12,cotton,棉花,,
5-12,coffee,咖啡,,
5-12,cottage,小屋,,
5-12,cramming,死记硬背,,
5-12,running,奔跑，运转，奔跑的,,
5-12,wedding,婚礼,,
5-12,banned,禁止,,
5-12,current,流动，趋势，当前的,,
5-12,currency,货币，流通,,
5-12,cooperate,合作，协作,,
5-12,crossroads,交叉路，转折点,,
5-12,dessert,甜点心,,
5-12,dissertation,论文,,
5-12,different,不同的,,
5-12,difference,差别,,
5-12,dinner,正餐,,
5-12,dizzy,头晕目眩的,,
5-12,little,小的,,
5-12,pizza,披萨饼,,
5-12,discuss,讨论,,
5-12,discussion,讨论,,
5-12,speech,演讲，演说,,
5-12,suggestion,建议,,
5-12,door,门,,
5-12,dollar,美元,,
5-12,floor,地板,,
5-12,poor,贫穷的,,
5-12,efficient,效率高的,,
5-12,essential,必要的,,
5-12,exaggerate,夸张,,
5-12,essay,散文随笔,,
5-12,embassy,大使馆,,
5-12,issue,问题,,
5-12,curriculum,课程，课程表,,
5-12,express,快车，快递,,
5-12,congress,会议，国会,,
5-12,pressed,紧的，困难的,,
5-12,pressure,压，压力,,
5-12,fee,费,,
5-12,feedback,反馈，返回,,
5-12,ferry,摆渡，轮渡,,
5-12,fossil,化石,,
5-12,food,食物,,
5-12,foot,脚,,
5-12,football,足球,,
5-12,footprint,脚印,,
5-12,goods,商品,,
5-12,gallon,加仑,,
5-12,grammar,语法,,
5-12,handbook,手册,,
5-12,textbook,教科书,,
5-12,notebook,笔记本,,
5-12,newsletters,时事通讯,,
5-12,hippo,河马,,
5-12,hoover,真空吸尘器,,
5-12,horror,恐怖，震惊,,
5-12,hall,大厅，门厅,,
5-12,immune,免疫的,,
5-12,irrigation,灌溉,,
5-12,irritation,激怒,,
5-12,useless,无用的,,
